game,game_name,week,split,policy_id,replicates,draws,cost_mean,raw_prize_mean,robust_prize_mean,raw_pnl_mean,robust_pnl_mean
super,威力彩,2011-W47,train,trained_family_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2011-W48,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2011-W48,train,random_5,8,2,1000.0,250.0,250.0,-750.0,-750.0
super,威力彩,2011-W48,train,trained_best_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2011-W48,train,trained_blend,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2011-W48,train,trained_family_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2011-W49,train,current_ensemble,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2011-W49,train,random_5,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2011-W49,train,trained_best_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2011-W49,train,trained_blend,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2011-W49,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2011-W50,train,current_ensemble,8,2,1000.0,650.0,650.0,-350.0,-350.0
super,威力彩,2011-W50,train,random_5,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2011-W50,train,trained_best_5,8,2,1000.0,687.5,687.5,-312.5,-312.5
super,威力彩,2011-W50,train,trained_blend,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2011-W50,train,trained_family_ensemble,8,2,1000.0,637.5,637.5,-362.5,-362.5
super,威力彩,2011-W51,train,current_ensemble,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2011-W51,train,random_5,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2011-W51,train,trained_best_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2011-W51,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2011-W51,train,trained_family_ensemble,8,2,1000.0,250.0,250.0,-750.0,-750.0
super,威力彩,2011-W52,train,current_ensemble,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2011-W52,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2011-W52,train,trained_best_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2011-W52,train,trained_blend,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2011-W52,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W01,train,current_ensemble,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W01,train,random_5,8,2,1000.0,312.5,312.5,-687.5,-687.5
super,威力彩,2012-W01,train,trained_best_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W01,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W01,train,trained_family_ensemble,8,2,1000.0,637.5,637.5,-362.5,-362.5
super,威力彩,2012-W02,train,current_ensemble,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W02,train,random_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W02,train,trained_best_5,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W02,train,trained_blend,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W02,train,trained_family_ensemble,8,2,1000.0,37.5,37.5,-962.5,-962.5
super,威力彩,2012-W03,train,current_ensemble,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W03,train,random_5,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W03,train,trained_best_5,8,2,1000.0,312.5,312.5,-687.5,-687.5
super,威力彩,2012-W03,train,trained_blend,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W03,train,trained_family_ensemble,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W04,train,current_ensemble,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W04,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W04,train,trained_best_5,8,2,1000.0,337.5,337.5,-662.5,-662.5
super,威力彩,2012-W04,train,trained_blend,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W04,train,trained_family_ensemble,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W05,train,current_ensemble,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W05,train,random_5,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W05,train,trained_best_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W05,train,trained_blend,8,2,1000.0,225.0,225.0,-775.0,-775.0
super,威力彩,2012-W05,train,trained_family_ensemble,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W06,train,current_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W06,train,random_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W06,train,trained_best_5,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W06,train,trained_blend,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W06,train,trained_family_ensemble,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W07,train,current_ensemble,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W07,train,random_5,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W07,train,trained_best_5,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W07,train,trained_blend,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W07,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W08,train,current_ensemble,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W08,train,random_5,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W08,train,trained_best_5,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W08,train,trained_blend,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W08,train,trained_family_ensemble,8,2,1000.0,287.5,287.5,-712.5,-712.5
super,威力彩,2012-W09,train,current_ensemble,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W09,train,random_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W09,train,trained_best_5,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W09,train,trained_blend,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W09,train,trained_family_ensemble,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W10,train,current_ensemble,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W10,train,random_5,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W10,train,trained_best_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W10,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W10,train,trained_family_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W11,train,current_ensemble,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W11,train,random_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W11,train,trained_best_5,8,2,1000.0,50.0,50.0,-950.0,-950.0
super,威力彩,2012-W11,train,trained_blend,8,2,1000.0,600.0,600.0,-400.0,-400.0
super,威力彩,2012-W11,train,trained_family_ensemble,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W12,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W12,train,random_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W12,train,trained_best_5,8,2,1000.0,62.5,62.5,-937.5,-937.5
super,威力彩,2012-W12,train,trained_blend,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W12,train,trained_family_ensemble,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W13,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W13,train,random_5,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W13,train,trained_best_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W13,train,trained_blend,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W13,train,trained_family_ensemble,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W14,train,current_ensemble,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W14,train,random_5,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W14,train,trained_best_5,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W14,train,trained_blend,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W14,train,trained_family_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W15,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W15,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W15,train,trained_best_5,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W15,train,trained_blend,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W15,train,trained_family_ensemble,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W16,train,current_ensemble,8,2,1000.0,287.5,287.5,-712.5,-712.5
super,威力彩,2012-W16,train,random_5,8,2,1000.0,337.5,337.5,-662.5,-662.5
super,威力彩,2012-W16,train,trained_best_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W16,train,trained_blend,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W16,train,trained_family_ensemble,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W17,train,current_ensemble,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W17,train,random_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W17,train,trained_best_5,8,2,1000.0,62.5,62.5,-937.5,-937.5
super,威力彩,2012-W17,train,trained_blend,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W17,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W18,train,current_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W18,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W18,train,trained_best_5,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W18,train,trained_blend,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W18,train,trained_family_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W19,train,current_ensemble,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W19,train,random_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W19,train,trained_best_5,8,2,1000.0,612.5,612.5,-387.5,-387.5
super,威力彩,2012-W19,train,trained_blend,8,2,1000.0,587.5,587.5,-412.5,-412.5
super,威力彩,2012-W19,train,trained_family_ensemble,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W20,train,current_ensemble,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W20,train,random_5,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W20,train,trained_best_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W20,train,trained_blend,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W20,train,trained_family_ensemble,8,2,1000.0,50.0,50.0,-950.0,-950.0
super,威力彩,2012-W21,train,current_ensemble,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W21,train,random_5,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W21,train,trained_best_5,8,2,1000.0,25.0,25.0,-975.0,-975.0
super,威力彩,2012-W21,train,trained_blend,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W21,train,trained_family_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W22,train,current_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W22,train,random_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W22,train,trained_best_5,8,2,1000.0,650.0,650.0,-350.0,-350.0
super,威力彩,2012-W22,train,trained_blend,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W22,train,trained_family_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W23,train,current_ensemble,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W23,train,random_5,8,2,1000.0,250.0,250.0,-750.0,-750.0
super,威力彩,2012-W23,train,trained_best_5,8,2,1000.0,325.0,325.0,-675.0,-675.0
super,威力彩,2012-W23,train,trained_blend,8,2,1000.0,350.0,350.0,-650.0,-650.0
super,威力彩,2012-W23,train,trained_family_ensemble,8,2,1000.0,225.0,225.0,-775.0,-775.0
super,威力彩,2012-W24,train,current_ensemble,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W24,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W24,train,trained_best_5,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W24,train,trained_blend,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W24,train,trained_family_ensemble,8,2,1000.0,225.0,225.0,-775.0,-775.0
super,威力彩,2012-W25,train,current_ensemble,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W25,train,random_5,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W25,train,trained_best_5,8,2,1000.0,312.5,312.5,-687.5,-687.5
super,威力彩,2012-W25,train,trained_blend,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W25,train,trained_family_ensemble,8,2,1000.0,287.5,287.5,-712.5,-712.5
super,威力彩,2012-W26,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W26,train,random_5,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W26,train,trained_best_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W26,train,trained_blend,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W26,train,trained_family_ensemble,8,2,1000.0,62.5,62.5,-937.5,-937.5
super,威力彩,2012-W27,train,current_ensemble,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W27,train,random_5,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W27,train,trained_best_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W27,train,trained_blend,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W27,train,trained_family_ensemble,8,2,1000.0,587.5,587.5,-412.5,-412.5
super,威力彩,2012-W28,train,current_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W28,train,random_5,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W28,train,trained_best_5,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W28,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W28,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W29,train,current_ensemble,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W29,train,random_5,8,2,1000.0,225.0,225.0,-775.0,-775.0
super,威力彩,2012-W29,train,trained_best_5,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W29,train,trained_blend,8,2,1000.0,225.0,225.0,-775.0,-775.0
super,威力彩,2012-W29,train,trained_family_ensemble,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W30,train,current_ensemble,8,2,1000.0,325.0,325.0,-675.0,-675.0
super,威力彩,2012-W30,train,random_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W30,train,trained_best_5,8,2,1000.0,325.0,325.0,-675.0,-675.0
super,威力彩,2012-W30,train,trained_blend,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W30,train,trained_family_ensemble,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W31,train,current_ensemble,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W31,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W31,train,trained_best_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W31,train,trained_blend,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W31,train,trained_family_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W32,train,current_ensemble,8,2,1000.0,37.5,37.5,-962.5,-962.5
super,威力彩,2012-W32,train,random_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W32,train,trained_best_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W32,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W32,train,trained_family_ensemble,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W33,train,current_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W33,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W33,train,trained_best_5,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W33,train,trained_blend,8,2,1000.0,25.0,25.0,-975.0,-975.0
super,威力彩,2012-W33,train,trained_family_ensemble,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W34,train,current_ensemble,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W34,train,random_5,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W34,train,trained_best_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W34,train,trained_blend,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W34,train,trained_family_ensemble,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W35,train,current_ensemble,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W35,train,random_5,8,2,1000.0,225.0,225.0,-775.0,-775.0
super,威力彩,2012-W35,train,trained_best_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W35,train,trained_blend,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W35,train,trained_family_ensemble,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W36,train,current_ensemble,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W36,train,random_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W36,train,trained_best_5,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W36,train,trained_blend,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W36,train,trained_family_ensemble,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W37,train,current_ensemble,8,2,1000.0,700.0,700.0,-300.0,-300.0
super,威力彩,2012-W37,train,random_5,8,2,1000.0,250.0,250.0,-750.0,-750.0
super,威力彩,2012-W37,train,trained_best_5,8,2,1000.0,62.5,62.5,-937.5,-937.5
super,威力彩,2012-W37,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W37,train,trained_family_ensemble,8,2,1000.0,287.5,287.5,-712.5,-712.5
super,威力彩,2012-W38,train,current_ensemble,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W38,train,random_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W38,train,trained_best_5,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W38,train,trained_blend,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W38,train,trained_family_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W39,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W39,train,random_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W39,train,trained_best_5,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W39,train,trained_blend,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W39,train,trained_family_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W40,train,current_ensemble,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W40,train,random_5,8,2,1000.0,12.5,12.5,-987.5,-987.5
super,威力彩,2012-W40,train,trained_best_5,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W40,train,trained_blend,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W40,train,trained_family_ensemble,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W41,train,current_ensemble,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W41,train,random_5,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W41,train,trained_best_5,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W41,train,trained_blend,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W41,train,trained_family_ensemble,8,2,1000.0,262.5,262.5,-737.5,-737.5
super,威力彩,2012-W42,train,current_ensemble,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W42,train,random_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W42,train,trained_best_5,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W42,train,trained_blend,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W42,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W43,train,current_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W43,train,random_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W43,train,trained_best_5,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W43,train,trained_blend,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W43,train,trained_family_ensemble,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W44,train,current_ensemble,8,2,1000.0,312.5,312.5,-687.5,-687.5
super,威力彩,2012-W44,train,random_5,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W44,train,trained_best_5,8,2,1000.0,237.5,237.5,-762.5,-762.5
super,威力彩,2012-W44,train,trained_blend,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W44,train,trained_family_ensemble,8,2,1000.0,125.0,125.0,-875.0,-875.0
super,威力彩,2012-W45,train,current_ensemble,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W45,train,random_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W45,train,trained_best_5,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W45,train,trained_blend,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W45,train,trained_family_ensemble,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W46,train,current_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W46,train,random_5,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W46,train,trained_best_5,8,2,1000.0,325.0,325.0,-675.0,-675.0
super,威力彩,2012-W46,train,trained_blend,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W46,train,trained_family_ensemble,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W47,train,current_ensemble,8,2,1000.0,62.5,62.5,-937.5,-937.5
super,威力彩,2012-W47,train,random_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W47,train,trained_best_5,8,2,1000.0,50.0,50.0,-950.0,-950.0
super,威力彩,2012-W47,train,trained_blend,8,2,1000.0,200.0,200.0,-800.0,-800.0
super,威力彩,2012-W47,train,trained_family_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W48,train,current_ensemble,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W48,train,random_5,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W48,train,trained_best_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W48,train,trained_blend,8,2,1000.0,600.0,600.0,-400.0,-400.0
super,威力彩,2012-W48,train,trained_family_ensemble,8,2,1000.0,87.5,87.5,-912.5,-912.5
super,威力彩,2012-W49,train,current_ensemble,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W49,train,random_5,8,2,1000.0,162.5,162.5,-837.5,-837.5
super,威力彩,2012-W49,train,trained_best_5,8,2,1000.0,62.5,62.5,-937.5,-937.5
super,威力彩,2012-W49,train,trained_blend,8,2,1000.0,212.5,212.5,-787.5,-787.5
super,威力彩,2012-W49,train,trained_family_ensemble,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W50,train,current_ensemble,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W50,train,random_5,8,2,1000.0,75.0,75.0,-925.0,-925.0
super,威力彩,2012-W50,train,trained_best_5,8,2,1000.0,250.0,250.0,-750.0,-750.0
super,威力彩,2012-W50,train,trained_blend,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W50,train,trained_family_ensemble,8,2,1000.0,112.5,112.5,-887.5,-887.5
super,威力彩,2012-W51,train,current_ensemble,8,2,1000.0,275.0,275.0,-725.0,-725.0
super,威力彩,2012-W51,train,random_5,8,2,1000.0,175.0,175.0,-825.0,-825.0
super,威力彩,2012-W51,train,trained_best_5,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W51,train,trained_blend,8,2,1000.0,187.5,187.5,-812.5,-812.5
super,威力彩,2012-W51,train,trained_family_ensemble,8,2,1000.0,625.0,625.0,-375.0,-375.0
super,威力彩,2012-W52,train,current_ensemble,8,2,1000.0,137.5,137.5,-862.5,-862.5
super,威力彩,2012-W52,train,random_5,8,2,1000.0,150.0,150.0,-850.0,-850.0
super,威力彩,2012-W52,train,trained_best_5,8,2,1000.0,100.0,100.0,-900.0,-900.0
super,威力彩,2012-W52,train,trained_blend,8,2,1000.0,162.5,162.5,-837.5,-837.5
